date,ticker,open,high,low,close,label,sessions_num
2020-01-02,SSI,18100.0,18400.0,18050.0,18400.0,0,0
2020-01-03,SSI,18500.0,18600.0,18150.0,18250.0,0,0
2020-01-06,SSI,18150.0,18300.0,18050.0,18200.0,0,0
2020-01-07,SSI,18200.0,18300.0,18150.0,18250.0,0,0
2020-01-08,SSI,18050.0,18100.0,17550.0,17750.0,0,0
2020-01-09,SSI,17950.0,18050.0,17850.0,17950.0,0,0
2020-01-10,SSI,18000.0,18350.0,17900.0,18300.0,0,0
2020-01-13,SSI,18200.0,18500.0,18200.0,18300.0,0,0
2020-01-14,SSI,18300.0,18450.0,18250.0,18400.0,0,0
2020-01-15,SSI,18450.0,18450.0,18300.0,18400.0,0,0
2020-01-16,SSI,18400.0,19100.0,18400.0,19100.0,0,0
2020-01-17,SSI,19200.0,19500.0,19000.0,19250.0,0,0
2020-01-20,SSI,19250.0,19250.0,19000.0,19250.0,0,0
2020-01-21,SSI,19100.0,19450.0,19050.0,19250.0,0,0
2020-01-22,SSI,19250.0,19400.0,19150.0,19300.0,0,0
2020-01-30,SSI,18950.0,18950.0,18100.0,18500.0,0,0
2020-01-31,SSI,18100.0,18300.0,17250.0,17700.0,0,0
2020-02-03,SSI,16800.0,17100.0,16500.0,17050.0,0,0
2020-02-04,SSI,17100.0,17250.0,16800.0,17000.0,0,0
2020-02-05,SSI,17100.0,17250.0,16900.0,16950.0,0,0
2020-02-06,SSI,17000.0,17700.0,16900.0,17700.0,0,0
2020-02-07,SSI,17700.0,17950.0,17500.0,17700.0,0,0
2020-02-10,SSI,17200.0,17600.0,16800.0,17550.0,0,0
2020-02-11,SSI,17550.0,17600.0,17400.0,17450.0,0,0
2020-02-12,SSI,17500.0,17800.0,17500.0,17800.0,0,0
2020-02-13,SSI,17600.0,17700.0,17550.0,17600.0,0,0
2020-02-14,SSI,17600.0,17850.0,17500.0,17800.0,0,0
2020-02-17,SSI,17800.0,17950.0,17650.0,17650.0,0,0
2020-02-18,SSI,17700.0,17700.0,17400.0,17550.0,0,0
2020-02-19,SSI,17600.0,17650.0,17450.0,17600.0,0,0
2020-02-20,SSI,17700.0,17850.0,17500.0,17600.0,0,0
2020-02-21,SSI,17600.0,17650.0,17450.0,17450.0,0,0
2020-02-24,SSI,17050.0,17150.0,16250.0,16250.0,0,0
2020-02-25,SSI,15850.0,16450.0,15850.0,16400.0,0,0
2020-02-26,SSI,16000.0,16700.0,15900.0,16100.0,0,0
2020-02-27,SSI,16000.0,16500.0,15950.0,16500.0,0,0
2020-02-28,SSI,16150.0,16200.0,15800.0,15900.0,0,0
2020-03-02,SSI,16050.0,16100.0,15750.0,15800.0,0,0
2020-03-03,SSI,16100.0,16250.0,15950.0,15950.0,0,0
2020-03-04,SSI,16000.0,16450.0,15900.0,16250.0,0,0
2020-03-05,SSI,16550.0,16950.0,16450.0,16800.0,0,0
2020-03-06,SSI,16750.0,16750.0,16450.0,16700.0,0,0
2020-03-09,SSI,15550.0,15800.0,15550.0,15550.0,0,0
2020-03-10,SSI,14900.0,15650.0,14900.0,15550.0,0,0
2020-03-11,SSI,15800.0,15850.0,14500.0,14500.0,0,0
2020-03-12,SSI,13800.0,14000.0,13500.0,13550.0,0,0
2020-03-13,SSI,12700.0,13750.0,12700.0,13300.0,0,0
2020-03-16,SSI,13500.0,13600.0,13200.0,13300.0,0,0
2020-03-17,SSI,13100.0,14200.0,12800.0,14200.0,0,0
2020-03-18,SSI,14400.0,14400.0,13600.0,13700.0,0,0
2020-03-19,SSI,13400.0,13900.0,13300.0,13700.0,0,0
2020-03-20,SSI,14000.0,14050.0,13600.0,13850.0,0,0
2020-03-23,SSI,13200.0,13400.0,12900.0,12900.0,0,0
2020-03-24,SSI,12950.0,13000.0,12200.0,12500.0,0,0
2020-03-25,SSI,13000.0,13350.0,12750.0,13350.0,0,0
2020-03-26,SSI,13200.0,13250.0,12900.0,12950.0,0,0
2020-03-27,SSI,13000.0,13050.0,12350.0,12350.0,0,0
2020-03-30,SSI,11900.0,11900.0,11500.0,11500.0,0,0
2020-03-31,SSI,11700.0,11950.0,11100.0,11600.0,0,0
2020-04-01,SSI,11600.0,12400.0,11600.0,12400.0,0,0
2020-04-03,SSI,12900.0,13250.0,12800.0,13250.0,0,0
2020-04-06,SSI,13950.0,14150.0,13800.0,14150.0,0,0
2020-04-07,SSI,14500.0,14550.0,14000.0,14150.0,0,0
2020-04-08,SSI,13900.0,14500.0,13600.0,14350.0,0,0
2020-04-09,SSI,13000.0,13200.0,12950.0,13200.0,0,0
2020-04-10,SSI,13300.0,13600.0,13000.0,13300.0,0,0
2020-04-13,SSI,13150.0,13400.0,13000.0,13150.0,0,0
2020-04-14,SSI,13050.0,13200.0,12750.0,13200.0,0,0
2020-04-15,SSI,13300.0,13450.0,13200.0,13350.0,0,0
2020-04-16,SSI,13200.0,13550.0,13100.0,13350.0,0,0
2020-04-17,SSI,13500.0,13800.0,13450.0,13600.0,0,0
2020-04-20,SSI,13650.0,13800.0,13450.0,13700.0,0,0
2020-04-21,SSI,13300.0,13450.0,12750.0,12850.0,0,0
2020-04-22,SSI,12500.0,13450.0,12500.0,13300.0,0,0
2020-04-23,SSI,13500.0,13800.0,13300.0,13300.0,0,0
2020-04-24,SSI,13250.0,13350.0,13050.0,13250.0,0,0
2020-04-27,SSI,13350.0,13350.0,13050.0,13100.0,0,0
2020-04-28,SSI,13100.0,13100.0,12800.0,12950.0,0,0
2020-04-29,SSI,13000.0,13100.0,12900.0,13000.0,0,0
2020-05-04,SSI,12900.0,13000.0,12700.0,12700.0,0,0
2020-05-05,SSI,12700.0,12900.0,12600.0,12650.0,0,0
2020-05-06,SSI,12750.0,13000.0,12700.0,12950.0,0,0
2020-05-07,SSI,12950.0,13200.0,12900.0,13200.0,0,0
