date,ticker,open,high,low,close,label,sessions_num
2020-02-17,FPT,54600.0,54600.0,54000.0,54200.0,0,0
2020-02-18,FPT,54400.0,56000.0,54300.0,56000.0,0,0
2020-02-19,FPT,55900.0,56200.0,55500.0,55700.0,0,0
2020-02-20,FPT,56100.0,56400.0,55500.0,55800.0,0,0
2020-02-21,FPT,55900.0,55900.0,54700.0,54700.0,0,0
2020-02-24,FPT,53100.0,53900.0,52500.0,52500.0,0,0
2020-02-25,FPT,52100.0,54000.0,52000.0,54000.0,0,0
2020-02-26,FPT,53400.0,55200.0,53000.0,55000.0,0,0
2020-02-27,FPT,55000.0,56500.0,54600.0,56000.0,0,0
2020-02-28,FPT,55000.0,55700.0,54600.0,55100.0,0,0
2020-03-02,FPT,55100.0,56200.0,54800.0,55700.0,0,0
2020-03-03,FPT,56200.0,57000.0,55700.0,55900.0,0,0
2020-03-04,FPT,55500.0,55500.0,54900.0,55500.0,0,0
2020-03-05,FPT,55500.0,55900.0,54600.0,54600.0,0,0
2020-03-06,FPT,54200.0,54300.0,53500.0,54000.0,0,0
2020-03-09,FPT,51200.0,52000.0,50300.0,50300.0,0,0
2020-03-10,FPT,51000.0,52000.0,50300.0,51700.0,0,0
2020-03-11,FPT,52000.0,52500.0,49500.0,50800.0,0,0
2020-03-12,FPT,48600.0,49300.0,47300.0,48100.0,0,0
2020-03-13,FPT,45300.0,50000.0,45200.0,48150.0,0,0
2020-03-16,FPT,48150.0,49700.0,47500.0,47600.0,0,0
2020-03-17,FPT,47000.0,48500.0,46500.0,48500.0,0,0
2020-03-18,FPT,49000.0,49100.0,48350.0,48400.0,0,0
2020-03-19,FPT,47600.0,48100.0,47600.0,47700.0,0,0
2020-03-20,FPT,48200.0,48250.0,47350.0,47700.0,0,0
2020-03-23,FPT,46100.0,46900.0,44400.0,44400.0,0,0
2020-03-24,FPT,45000.0,45000.0,43500.0,44500.0,0,0
2020-03-25,FPT,46000.0,46400.0,45150.0,46000.0,0,0
2020-03-26,FPT,45500.0,45850.0,44200.0,44200.0,0,0
2020-03-27,FPT,44400.0,44400.0,42900.0,43100.0,0,0
2020-03-30,FPT,40500.0,41100.0,40100.0,40400.0,0,0
2020-03-31,FPT,41600.0,42400.0,40100.0,41100.0,0,0
2020-04-01,FPT,40800.0,43200.0,40800.0,42300.0,0,0
2020-04-03,FPT,43000.0,44650.0,42700.0,44600.0,0,0
2020-04-06,FPT,46000.0,47500.0,45500.0,47500.0,0,0
2020-04-07,FPT,47500.0,47700.0,46500.0,47300.0,0,0
2020-04-08,FPT,46100.0,47050.0,45750.0,46850.0,0,0
2020-04-09,FPT,47000.0,47600.0,46500.0,46850.0,0,0
2020-04-10,FPT,46600.0,47000.0,45900.0,46400.0,0,0
2020-04-13,FPT,46400.0,47000.0,46100.0,46500.0,0,0
2020-04-14,FPT,47600.0,49500.0,47000.0,49500.0,0,0
2020-04-15,FPT,50500.0,50800.0,49850.0,50100.0,0,0
2020-04-16,FPT,49700.0,50800.0,49300.0,50300.0,0,0
2020-04-17,FPT,51200.0,51300.0,50200.0,51200.0,0,0
2020-04-20,FPT,51900.0,52000.0,50700.0,51300.0,0,0
2020-04-21,FPT,50500.0,50900.0,48900.0,49300.0,0,0
2020-04-22,FPT,48800.0,51200.0,48700.0,51100.0,0,0
2020-04-23,FPT,52100.0,52200.0,51000.0,51000.0,0,0
2020-04-24,FPT,50900.0,51200.0,50100.0,51000.0,0,0
2020-04-27,FPT,51500.0,51500.0,50500.0,50700.0,0,0
2020-04-28,FPT,50700.0,50800.0,50200.0,50700.0,0,0
2020-04-29,FPT,50800.0,51400.0,50500.0,50800.0,0,0
2020-05-04,FPT,50200.0,50900.0,49800.0,50500.0,0,0
2020-05-05,FPT,50800.0,51000.0,50400.0,50900.0,0,0
2020-05-06,FPT,51000.0,53100.0,51000.0,52900.0,0,0
2020-05-07,FPT,53000.0,53500.0,52400.0,53500.0,0,0
2020-05-08,FPT,53600.0,55100.0,53600.0,53700.0,0,0
2020-05-11,FPT,54000.0,54400.0,53300.0,54000.0,0,0
2020-05-12,FPT,54000.0,54400.0,53600.0,54400.0,0,0
2020-05-13,FPT,47500.0,49550.0,47400.0,49350.0,0,0
2020-05-14,FPT,48950.0,49100.0,48500.0,48700.0,0,0
2020-05-15,FPT,48300.0,48900.0,47750.0,48000.0,0,0
2020-05-18,FPT,47500.0,48350.0,47400.0,48350.0,0,0
2020-05-19,FPT,49200.0,49700.0,48600.0,49250.0,0,0
2020-05-20,FPT,49000.0,49000.0,48550.0,48900.0,0,0
2020-05-21,FPT,48900.0,49300.0,48850.0,49300.0,0,0
2020-05-22,FPT,49000.0,49000.0,48450.0,48450.0,0,0
2020-05-25,FPT,48450.0,48600.0,47800.0,48450.0,0,0
2020-05-26,FPT,48500.0,48800.0,48350.0,48800.0,0,0
2020-05-27,FPT,48900.0,49400.0,48000.0,48000.0,0,0
2020-05-28,FPT,48200.0,48600.0,48000.0,48000.0,0,0
2020-05-29,FPT,48000.0,48100.0,47500.0,47950.0,0,0
2020-06-01,FPT,48000.0,48350.0,48000.0,48300.0,0,0
2020-06-02,FPT,48300.0,48500.0,48000.0,48000.0,0,0
2020-06-03,FPT,48000.0,48950.0,47900.0,48650.0,0,0
2020-06-04,FPT,48900.0,48900.0,48400.0,48400.0,0,0
2020-06-05,FPT,48400.0,48700.0,48150.0,48700.0,0,0
2020-06-08,FPT,49000.0,50000.0,49000.0,49350.0,0,0
2020-06-09,FPT,49600.0,49650.0,48900.0,48950.0,0,0
2020-06-10,FPT,49000.0,49000.0,48400.0,48800.0,0,0
2020-06-11,FPT,48800.0,48800.0,46000.0,46000.0,0,0
2020-06-12,FPT,45000.0,47000.0,45000.0,47000.0,0,0
2020-06-15,FPT,48000.0,48000.0,45900.0,46000.0,0,0
2020-06-16,FPT,46600.0,46800.0,46300.0,46600.0,0,0
2020-06-17,FPT,46700.0,46750.0,46250.0,46350.0,0,0
2020-06-18,FPT,46300.0,46700.0,46150.0,46600.0,0,0
2020-06-19,FPT,46600.0,47000.0,46600.0,47000.0,0,0
2020-06-22,FPT,47000.0,47000.0,46850.0,47000.0,0,0
2020-06-23,FPT,46950.0,48400.0,46750.0,47550.0,0,0
2020-06-24,FPT,47900.0,47950.0,47050.0,47200.0,0,0
2020-06-25,FPT,46650.0,47100.0,46600.0,46800.0,0,0
2020-06-26,FPT,46800.0,47150.0,46700.0,46850.0,0,0
2020-06-29,FPT,46600.0,46600.0,45850.0,46050.0,0,0
2020-06-30,FPT,46150.0,46400.0,45400.0,45650.0,0,0
2020-07-01,FPT,46000.0,46300.0,45800.0,46200.0,0,0
2020-07-02,FPT,46300.0,46300.0,45950.0,46150.0,0,0
2020-07-03,FPT,46500.0,46500.0,46100.0,46250.0,0,0
2020-07-06,FPT,46500.0,46950.0,46300.0,46800.0,0,0
2020-07-07,FPT,47000.0,47900.0,47000.0,47450.0,0,0
2020-07-08,FPT,47300.0,47900.0,47300.0,47700.0,0,0
2020-07-09,FPT,47900.0,48400.0,47800.0,48350.0,0,0
2020-07-10,FPT,48100.0,48250.0,47500.0,47800.0,0,0
2020-07-13,FPT,48000.0,48950.0,47750.0,48650.0,0,0
2020-07-14,FPT,48300.0,48850.0,48300.0,48550.0,0,0
2020-07-15,FPT,48750.0,48950.0,48400.0,48600.0,0,0
2020-07-16,FPT,48550.0,48750.0,48400.0,48600.0,0,0
2020-07-17,FPT,48500.0,48500.0,48100.0,48100.0,0,0
2020-07-20,FPT,48100.0,48200.0,47350.0,47400.0,0,0
2020-07-21,FPT,47500.0,47950.0,47250.0,47800.0,0,0
2020-07-22,FPT,48000.0,48000.0,47300.0,47400.0,0,0
2020-07-23,FPT,47400.0,47750.0,47100.0,47750.0,0,0
2020-07-24,FPT,47400.0,47550.0,45400.0,45900.0,0,0
2020-07-27,FPT,45000.0,45900.0,43600.0,43700.0,0,0
2020-07-28,FPT,44400.0,45800.0,44150.0,45700.0,0,0
2020-07-29,FPT,44400.0,44900.0,43800.0,44550.0,0,0
2020-07-30,FPT,44600.0,45150.0,44600.0,45150.0,0,0
2020-07-31,FPT,44000.0,45200.0,44000.0,44500.0,0,0
2020-08-03,FPT,44600.0,45900.0,44500.0,45900.0,0,0
2020-08-04,FPT,46500.0,46800.0,46200.0,46550.0,0,0
2020-08-05,FPT,46500.0,47150.0,46250.0,47000.0,0,0
2020-08-06,FPT,47000.0,47250.0,46700.0,46800.0,0,0
2020-08-07,FPT,46800.0,47800.0,46800.0,47100.0,0,0
2020-08-10,FPT,47350.0,47800.0,47100.0,47200.0,0,0
2020-08-11,FPT,47450.0,47450.0,47000.0,47000.0,0,0
2020-08-12,FPT,47100.0,47500.0,46900.0,47500.0,0,0
2020-08-13,FPT,47950.0,47950.0,47500.0,47950.0,0,0
2020-08-14,FPT,48100.0,48200.0,47450.0,47800.0,0,0
2020-08-17,FPT,46900.0,47000.0,46500.0,47000.0,0,0
2020-08-18,FPT,47000.0,47150.0,46800.0,46850.0,0,0
2020-08-19,FPT,46900.0,47050.0,46650.0,46850.0,0,0
2020-08-20,FPT,46900.0,47450.0,46850.0,47050.0,0,0
2020-08-21,FPT,47250.0,47500.0,47200.0,47400.0,0,0
2020-08-24,FPT,47950.0,48600.0,47850.0,48450.0,0,0
2020-08-25,FPT,48600.0,48950.0,48550.0,48850.0,0,0
2020-08-26,FPT,48800.0,48850.0,48200.0,48400.0,0,0
2020-08-27,FPT,48250.0,50100.0,48250.0,49850.0,0,0
2020-08-28,FPT,50200.0,51100.0,49900.0,49900.0,0,0
2020-08-31,FPT,49900.0,50300.0,49350.0,49500.0,0,0
2020-09-01,FPT,49500.0,50500.0,49350.0,49900.0,0,0
2020-09-03,FPT,50400.0,50500.0,49900.0,50400.0,0,0
2020-09-04,FPT,49500.0,50000.0,49500.0,50000.0,0,0
2020-09-07,FPT,49950.0,50000.0,48500.0,48500.0,0,0
2020-09-08,FPT,48750.0,49500.0,48500.0,49500.0,0,0
2020-09-09,FPT,48650.0,49500.0,48600.0,49200.0,0,0
2020-09-10,FPT,49500.0,49800.0,49100.0,49200.0,0,0
2020-09-11,FPT,49000.0,49200.0,48850.0,49150.0,0,0
2020-09-14,FPT,49250.0,49500.0,49100.0,49300.0,0,0
2020-09-15,FPT,49500.0,50000.0,49300.0,50000.0,0,0
2020-09-16,FPT,50000.0,50800.0,50000.0,50500.0,0,0
2020-09-17,FPT,50300.0,50500.0,49900.0,50000.0,0,0
2020-09-18,FPT,50100.0,51400.0,50000.0,51200.0,0,0
2020-09-21,FPT,51300.0,51700.0,51200.0,51200.0,0,0
2020-09-22,FPT,50800.0,51300.0,50600.0,51300.0,0,0
2020-09-23,FPT,51300.0,51500.0,50800.0,51100.0,0,0
2020-09-24,FPT,50700.0,51000.0,50200.0,50500.0,0,0
2020-09-25,FPT,50700.0,50800.0,50000.0,50800.0,0,0
2020-09-28,FPT,50900.0,51300.0,50600.0,51100.0,0,0
2020-09-29,FPT,51400.0,51400.0,50200.0,50200.0,0,0
2020-09-30,FPT,50200.0,50400.0,49750.0,50000.0,0,0
2020-10-01,FPT,50200.0,50800.0,50200.0,50800.0,0,0
2020-10-02,FPT,50800.0,51100.0,49000.0,50300.0,0,0
2020-10-05,FPT,50400.0,50800.0,49900.0,50500.0,0,0
2020-10-06,FPT,50800.0,50900.0,50300.0,50500.0,0,0
2020-10-07,FPT,50200.0,50700.0,50200.0,50400.0,0,0
2020-10-08,FPT,50500.0,51500.0,50300.0,51100.0,0,0
2020-10-09,FPT,51000.0,51200.0,50800.0,50800.0,0,0
2020-10-12,FPT,50900.0,51400.0,50600.0,50900.0,0,0
2020-10-13,FPT,50900.0,51000.0,50500.0,50700.0,0,0
2020-10-14,FPT,50800.0,51400.0,50400.0,51000.0,0,0
2020-10-15,FPT,51200.0,51400.0,50700.0,51200.0,0,0
2020-10-16,FPT,51200.0,53900.0,50900.0,53200.0,0,0
2020-10-19,FPT,53600.0,53800.0,53000.0,53300.0,0,0
2020-10-20,FPT,53100.0,53300.0,52500.0,53200.0,0,0
2020-10-21,FPT,53200.0,54500.0,52800.0,52800.0,0,0
2020-10-22,FPT,52800.0,54000.0,52600.0,54000.0,0,0
2020-10-23,FPT,54200.0,54500.0,53500.0,53900.0,0,0
2020-10-26,FPT,53900.0,54500.0,52800.0,52800.0,0,0
2020-10-27,FPT,52900.0,53200.0,52100.0,52100.0,0,0
2020-10-28,FPT,52000.0,52400.0,50700.0,50700.0,0,0
2020-10-29,FPT,50400.0,51300.0,50200.0,50900.0,0,0
2020-10-30,FPT,51500.0,51500.0,50500.0,51500.0,0,0
2020-11-02,FPT,51500.0,51700.0,51200.0,51700.0,0,0
2020-11-03,FPT,51900.0,52900.0,51700.0,52800.0,0,0
2020-11-04,FPT,53000.0,53300.0,52500.0,53000.0,0,0
2020-11-05,FPT,52700.0,53400.0,52000.0,52000.0,0,0
2020-11-06,FPT,52400.0,52800.0,52100.0,52400.0,0,0
2020-11-09,FPT,52800.0,53400.0,52700.0,53400.0,0,0
2020-11-10,FPT,54000.0,54000.0,53000.0,53000.0,0,0
2020-11-11,FPT,53400.0,53400.0,52700.0,53000.0,0,0
2020-11-12,FPT,53000.0,53500.0,52900.0,53500.0,0,0
2020-11-13,FPT,53800.0,53800.0,53500.0,53800.0,0,0
2020-11-16,FPT,54000.0,54400.0,53000.0,53300.0,0,0
2020-11-17,FPT,53600.0,54100.0,53000.0,54000.0,0,0
2020-11-18,FPT,54300.0,54300.0,53700.0,54000.0,0,0
2020-11-19,FPT,54300.0,56000.0,54000.0,55100.0,0,0
2020-11-20,FPT,55100.0,55900.0,55000.0,55200.0,0,0
2020-11-23,FPT,55200.0,56200.0,54600.0,55900.0,0,0
2020-11-24,FPT,55900.0,56500.0,55000.0,55600.0,0,0
2020-11-25,FPT,56300.0,56300.0,55200.0,55200.0,0,0
2020-11-26,FPT,55500.0,56000.0,54800.0,55700.0,0,0
2020-11-27,FPT,55900.0,56200.0,55600.0,56200.0,0,0
2020-11-30,FPT,56700.0,56700.0,55400.0,55400.0,0,0
2020-12-01,FPT,55000.0,55400.0,54800.0,55200.0,0,0
2020-12-02,FPT,55000.0,55700.0,55000.0,55600.0,0,0
2020-12-03,FPT,55600.0,55700.0,55100.0,55600.0,0,0
2020-12-04,FPT,55400.0,55900.0,55400.0,55700.0,0,0
2020-12-07,FPT,55900.0,56000.0,55500.0,55700.0,0,0
2020-12-08,FPT,55700.0,56600.0,55500.0,56200.0,0,0
2020-12-09,FPT,56300.0,57800.0,56200.0,57500.0,0,0
2020-12-10,FPT,57000.0,57700.0,56500.0,56500.0,0,0
2020-12-11,FPT,56600.0,57000.0,56300.0,57000.0,0,0
2020-12-14,FPT,57000.0,58000.0,56900.0,57200.0,0,0
2020-12-15,FPT,57500.0,57600.0,56600.0,56700.0,0,0
2020-12-16,FPT,57200.0,57500.0,57000.0,57100.0,0,0
2020-12-17,FPT,56900.0,57100.0,56000.0,56500.0,0,0
2020-12-18,FPT,56500.0,57100.0,56500.0,56900.0,0,0
2020-12-21,FPT,57300.0,57800.0,57100.0,57500.0,0,0
2020-12-22,FPT,57400.0,58500.0,57100.0,58100.0,0,0
2020-12-23,FPT,58300.0,58600.0,57200.0,57500.0,0,0
2020-12-24,FPT,57500.0,57800.0,56400.0,57000.0,0,0
2020-12-25,FPT,57000.0,57600.0,56600.0,57600.0,0,0
2020-12-28,FPT,57900.0,58600.0,57500.0,57900.0,0,0
2020-12-29,FPT,57900.0,58800.0,57600.0,58600.0,0,0
2020-12-30,FPT,58900.0,58900.0,58100.0,58100.0,0,0
2020-12-31,FPT,58100.0,59200.0,58000.0,59100.0,0,0
2021-01-04,FPT,59600.0,60200.0,59300.0,60200.0,0,0
2021-01-05,FPT,60000.0,63500.0,59800.0,62700.0,0,0
2021-01-06,FPT,63100.0,63600.0,62300.0,62400.0,0,0
2021-01-07,FPT,62600.0,62900.0,61900.0,62500.0,0,0
2021-01-08,FPT,63000.0,63700.0,62600.0,63300.0,0,0
2021-01-11,FPT,63900.0,64700.0,63300.0,64700.0,0,0
2021-01-12,FPT,65000.0,66000.0,64000.0,65800.0,0,0
2021-01-13,FPT,65900.0,67400.0,65900.0,66500.0,0,0
2021-01-14,FPT,66500.0,67000.0,65700.0,66400.0,0,0
2021-01-15,FPT,67000.0,67000.0,66400.0,66600.0,0,0
2021-01-18,FPT,67000.0,67000.0,66200.0,66300.0,0,0
2021-01-19,FPT,66000.0,66100.0,61700.0,62000.0,0,0
2021-01-20,FPT,62700.0,63700.0,60200.0,63300.0,0,0
2021-01-21,FPT,64500.0,65800.0,63300.0,65600.0,0,0
2021-01-22,FPT,65700.0,67500.0,65400.0,66900.0,0,0
2021-01-25,FPT,66800.0,68200.0,66200.0,67000.0,0,0
2021-01-26,FPT,67500.0,67500.0,65500.0,66000.0,0,0
2021-01-27,FPT,65700.0,66100.0,62900.0,63000.0,0,0
2021-01-28,FPT,60000.0,62300.0,58600.0,58600.0,0,0
2021-01-29,FPT,59000.0,62700.0,59000.0,62700.0,0,0
2021-02-01,FPT,64400.0,65400.0,62300.0,63500.0,0,0
2021-02-02,FPT,63100.0,66000.0,63000.0,66000.0,0,0
2021-02-03,FPT,67500.0,70600.0,66100.0,70000.0,0,0
2021-02-04,FPT,70300.0,73200.0,70200.0,72500.0,0,0
2021-02-05,FPT,73000.0,73400.0,71800.0,72900.0,0,0
2021-02-08,FPT,72800.0,72900.0,69600.0,71300.0,0,0
2021-02-09,FPT,71400.0,74600.0,70000.0,74600.0,0,0
2021-02-17,FPT,76200.0,79000.0,75900.0,77900.0,0,0
2021-02-18,FPT,77900.0,78300.0,76600.0,78200.0,0,0
2021-02-19,FPT,77400.0,78000.0,76000.0,76600.0,0,0
2021-02-22,FPT,76600.0,77500.0,76100.0,76800.0,0,0
2021-02-23,FPT,76300.0,77000.0,74600.0,75500.0,0,0
2021-02-24,FPT,76000.0,76500.0,74900.0,75400.0,0,0
2021-02-25,FPT,76100.0,76300.0,74500.0,76200.0,2,16
2021-02-26,FPT,75000.0,76400.0,74900.0,76200.0,0,0
2021-03-01,FPT,76900.0,78000.0,76800.0,77900.0,0,0
2021-03-02,FPT,78900.0,78900.0,76900.0,77900.0,0,0
2021-03-03,FPT,78000.0,78100.0,77400.0,77700.0,0,0
2021-03-04,FPT,77700.0,77800.0,75100.0,75900.0,0,0
2021-03-05,FPT,75600.0,76000.0,74500.0,75900.0,0,0
2021-03-08,FPT,76000.0,76500.0,75400.0,75800.0,0,0
2021-03-09,FPT,75000.0,75700.0,74500.0,75000.0,0,0
2021-03-10,FPT,75900.0,77500.0,75000.0,76300.0,0,0
2021-03-11,FPT,76500.0,77100.0,76100.0,76700.0,0,0
2021-03-12,FPT,77000.0,77100.0,76300.0,76500.0,0,0
2021-03-15,FPT,76600.0,77500.0,76100.0,76500.0,0,0
2021-03-16,FPT,77000.0,81500.0,76600.0,81000.0,0,0
2021-03-17,FPT,81500.0,81500.0,80000.0,80800.0,0,0
2021-03-18,FPT,81000.0,81000.0,80000.0,81000.0,0,0
2021-03-19,FPT,80000.0,80500.0,79400.0,79800.0,0,0
2021-03-22,FPT,79500.0,79600.0,78300.0,78700.0,0,0
2021-03-23,FPT,78500.0,80000.0,78300.0,78800.0,0,0
2021-03-24,FPT,77900.0,78900.0,76500.0,77000.0,0,0
2021-03-25,FPT,77500.0,77500.0,76500.0,76600.0,0,0
2021-03-26,FPT,76400.0,76800.0,74500.0,76100.0,0,0
2021-03-29,FPT,76500.0,78100.0,76100.0,77600.0,0,0
2021-03-30,FPT,77800.0,78000.0,77000.0,77100.0,0,0
2021-03-31,FPT,77100.0,78100.0,76600.0,77700.0,0,0
2021-04-01,FPT,77900.0,79700.0,77900.0,79700.0,0,0
2021-04-02,FPT,80400.0,80500.0,79800.0,79800.0,0,0
2021-04-05,FPT,80400.0,80500.0,78900.0,79600.0,0,0
2021-04-06,FPT,79100.0,80000.0,79100.0,79400.0,0,0
2021-04-07,FPT,79200.0,79700.0,79100.0,79600.0,0,0
2021-04-08,FPT,80200.0,80600.0,79500.0,79600.0,0,0
2021-04-09,FPT,79900.0,83000.0,79900.0,82100.0,0,0
2021-04-12,FPT,82400.0,82400.0,81500.0,82100.0,0,0
2021-04-13,FPT,82000.0,82200.0,80500.0,80700.0,0,0
2021-04-14,FPT,80000.0,81000.0,79500.0,81000.0,0,0
2021-04-15,FPT,81000.0,81400.0,79800.0,80000.0,0,0
2021-04-16,FPT,79800.0,81200.0,78800.0,79700.0,0,0
2021-04-19,FPT,80000.0,81500.0,79500.0,81500.0,0,0
2021-04-20,FPT,81800.0,84900.0,81600.0,82900.0,0,0
2021-04-22,FPT,82100.0,83900.0,80000.0,80000.0,0,0
2021-04-23,FPT,80000.0,83000.0,79700.0,83000.0,0,0
2021-04-26,FPT,82500.0,82800.0,80500.0,81000.0,0,0
2021-04-27,FPT,80400.0,81400.0,80100.0,80700.0,0,0
2021-04-28,FPT,80100.0,81300.0,80100.0,80800.0,0,0
2021-04-29,FPT,80800.0,81800.0,80800.0,80900.0,0,0
2021-05-04,FPT,80000.0,83500.0,80000.0,82900.0,0,0
2021-05-05,FPT,84100.0,84500.0,82700.0,82900.0,0,0
2021-05-06,FPT,83000.0,83500.0,82200.0,82700.0,0,0
2021-05-07,FPT,82700.0,84000.0,82300.0,83000.0,0,0
2021-05-10,FPT,83100.0,86000.0,83000.0,85800.0,0,0
2021-05-11,FPT,86000.0,86600.0,85200.0,85200.0,0,0
2021-05-12,FPT,85000.0,85400.0,84300.0,85400.0,0,0
2021-05-13,FPT,85000.0,85400.0,84000.0,84000.0,0,0
2021-05-14,FPT,84300.0,86200.0,84100.0,84800.0,0,0
2021-05-17,FPT,85800.0,86600.0,85200.0,85700.0,0,0
2021-05-18,FPT,86400.0,87400.0,86200.0,87000.0,0,0
2021-05-19,FPT,87500.0,91100.0,86800.0,90800.0,0,0
2021-05-20,FPT,90800.0,95500.0,90400.0,95500.0,0,0
2021-05-21,FPT,94300.0,96600.0,93000.0,93800.0,0,0
2021-05-24,FPT,93800.0,93900.0,92100.0,93500.0,0,0
2021-05-25,FPT,93500.0,95200.0,92800.0,93800.0,0,0
2021-05-26,FPT,94200.0,95500.0,93700.0,95300.0,0,0
2021-05-27,FPT,95300.0,95400.0,93500.0,93800.0,0,0
2021-05-28,FPT,94300.0,95000.0,93700.0,94800.0,0,0
2021-05-31,FPT,95500.0,98000.0,94700.0,97900.0,0,0
2021-06-01,FPT,87900.0,88500.0,87000.0,87100.0,0,0
2021-06-02,FPT,87100.0,87500.0,85000.0,85500.0,0,0
2021-06-03,FPT,85000.0,85400.0,84300.0,85200.0,0,0
2021-06-04,FPT,85000.0,85100.0,83800.0,84700.0,0,0
2021-06-07,FPT,84600.0,84700.0,81000.0,82700.0,0,0
2021-06-08,FPT,82000.0,83000.0,80600.0,80800.0,0,0
2021-06-09,FPT,80600.0,82100.0,79000.0,81700.0,0,0
2021-06-10,FPT,81700.0,82500.0,81000.0,81900.0,0,0
2021-06-11,FPT,81500.0,83900.0,81300.0,83500.0,0,0
2021-06-14,FPT,83400.0,84600.0,83000.0,83800.0,0,0
2021-06-15,FPT,83800.0,84500.0,83200.0,83200.0,0,0
2021-06-16,FPT,83300.0,84600.0,82700.0,83100.0,0,0
2021-06-17,FPT,82100.0,83100.0,82100.0,82600.0,0,0
2021-06-18,FPT,83100.0,84200.0,82700.0,83800.0,0,0
2021-06-21,FPT,83600.0,86300.0,83200.0,85600.0,0,0
2021-06-22,FPT,86100.0,86600.0,85400.0,85400.0,0,0
2021-06-23,FPT,85300.0,85600.0,84100.0,84900.0,0,0
2021-06-24,FPT,84900.0,84900.0,83900.0,84700.0,0,0
2021-06-25,FPT,84700.0,85400.0,84200.0,85200.0,0,0
2021-06-28,FPT,86000.0,86100.0,85400.0,85700.0,0,0
2021-06-29,FPT,86600.0,89000.0,86300.0,88600.0,0,0
2021-06-30,FPT,89000.0,89100.0,88000.0,88000.0,0,0
2021-07-01,FPT,88100.0,88900.0,88000.0,88900.0,0,0
2021-07-02,FPT,89300.0,92500.0,88900.0,91900.0,0,0
2021-07-05,FPT,95000.0,95000.0,91000.0,92700.0,0,0
2021-07-06,FPT,92500.0,93000.0,87000.0,87000.0,0,0
2021-07-07,FPT,87000.0,91000.0,85000.0,90500.0,0,0
2021-07-08,FPT,90400.0,90500.0,89000.0,89800.0,0,0
2021-07-09,FPT,89600.0,92000.0,88800.0,89700.0,0,0
2021-07-12,FPT,88800.0,89700.0,83600.0,86100.0,0,0
2021-07-13,FPT,86900.0,87300.0,85000.0,87000.0,0,0
2021-07-14,FPT,87600.0,87600.0,84700.0,85200.0,0,0
2021-07-15,FPT,84700.0,86600.0,84700.0,85400.0,0,0
2021-07-16,FPT,85900.0,88000.0,85500.0,86800.0,0,0
2021-07-19,FPT,85200.0,86400.0,84500.0,84700.0,0,0
2021-07-20,FPT,84800.0,86800.0,83900.0,86800.0,0,0
2021-07-21,FPT,86800.0,87900.0,86100.0,86600.0,0,0
2021-07-22,FPT,86200.0,89600.0,86200.0,89400.0,0,0
2021-07-23,FPT,89400.0,92900.0,88700.0,90500.0,0,0
2021-07-26,FPT,90300.0,93900.0,90200.0,93700.0,0,0
2021-07-27,FPT,94400.0,94900.0,92500.0,93200.0,0,0
2021-07-28,FPT,92800.0,93700.0,91700.0,92000.0,0,0
2021-07-29,FPT,92000.0,93900.0,91700.0,93400.0,0,0
2021-07-30,FPT,93500.0,94800.0,92800.0,94000.0,0,0
2021-08-02,FPT,94000.0,96600.0,94000.0,95600.0,0,0
2021-08-03,FPT,95800.0,96000.0,94700.0,95800.0,0,0
2021-08-04,FPT,95900.0,96200.0,94900.0,95600.0,0,0
2021-08-05,FPT,95200.0,97000.0,94900.0,96600.0,0,0
